Ticker,Low,Close,High,Open,Volume,Timestamp
MSFT,357.63,360.53,362.46,359.4,25833900,1699367400
MSFT,360.55,363.2,363.87,361.68,26767800,1699453800
MSFT,360.36,360.69,364.79,362.3,24847300,1699540200
MSFT,361.07,369.67,370.1,361.49,28042100,1699626600
MSFT,365.9,366.68,368.47,368.22,19986500,1699885800
MSFT,367.35,370.27,371.95,371.01,27683900,1699972200
MSFT,367.11,369.67,373.13,371.28,26860100,1700058600
MSFT,370.18,376.17,376.35,370.96,27182300,1700145000
MSFT,367.0,369.85,374.37,373.61,40157000,1700231400
MSFT,371.0,377.44,378.87,371.22,52465100,1700490600
MSFT,371.12,373.07,376.22,375.67,28423100,1700577000
MSFT,374.97,377.85,379.79,378.0,23345300,1700663400
MSFT,375.14,377.43,377.97,377.33,10176600,1700836200
MSFT,376.2,378.61,380.64,376.78,22179200,1701095400
MSFT,378.16,382.7,383.0,378.35,20453100,1701181800
MSFT,377.44,378.85,384.3,383.76,28963400,1701268200
MSFT,375.47,378.91,380.09,378.49,30554400,1701354600
MSFT,371.31,374.51,378.16,376.76,33020400,1701441000
MSFT,362.9,369.14,369.52,369.1,32063300,1701700200
MSFT,365.62,372.52,373.08,366.45,23065000,1701786600
MSFT,368.03,368.8,374.18,373.54,21182100,1701873000
MSFT,366.32,370.95,371.45,368.23,23118900,1701959400
MSFT,368.23,374.23,374.46,369.2,20144800,1702045800
MSFT,366.1,371.3,371.6,368.48,27708800,1702305000
MSFT,370.46,374.38,374.42,370.85,24838300,1702391400
MSFT,370.77,374.37,377.64,376.02,30955500,1702477800
MSFT,364.13,365.93,373.76,373.31,43277500,1702564200
MSFT,366.28,370.73,372.4,366.85,78478200,1702650600
MSFT,368.68,372.65,373.0,369.45,21802900,1702909800
MSFT,369.84,373.26,373.26,371.49,20603700,1702996200
MSFT,370.53,370.62,376.03,375.0,26316700,1703082600
MSFT,370.04,373.54,374.41,372.56,17708000,1703169000
MSFT,372.71,374.58,375.18,373.68,17091100,1703255400
MSFT,373.5,374.66,376.94,375.0,12673100,1703601000
MSFT,372.81,374.07,375.06,373.69,14905400,1703687400
MSFT,374.16,375.28,376.46,375.37,14327000,1703773800
MSFT,373.48,376.04,377.16,376.0,18723000,1703860200
MSFT,366.77,370.87,375.9,373.86,25258600,1704205800
MSFT,368.51,370.6,373.26,369.01,23083500,1704292200
MSFT,367.17,367.94,373.1,370.67,20901500,1704378600
MSFT,366.5,367.75,372.06,368.97,20987000,1704465000
MSFT,369.01,374.69,375.2,369.3,23134000,1704724200
MSFT,371.19,375.79,375.99,372.01,20830000,1704810600
MSFT,376.32,382.77,384.17,376.37,25514200,1704897000
MSFT,380.38,384.63,390.68,386.0,27850800,1704983400
MSFT,384.65,388.47,388.68,385.49,21645700,1705069800
MSFT,387.62,390.27,394.03,393.66,27202300,1705415400
MSFT,384.81,389.47,390.11,387.98,22234100,1705501800
MSFT,390.12,393.87,393.99,391.72,23392100,1705588200
MSFT,393.5,398.67,398.67,395.76,29272000,1705674600
MSFT,393.59,396.51,400.62,400.02,27016900,1705933800
MSFT,393.93,398.9,399.38,395.75,20525900,1706020200
MSFT,400.45,402.56,405.63,401.54,24867000,1706106600
MSFT,402.53,404.87,407.01,404.32,21021200,1706193000
MSFT,402.43,403.93,406.17,404.37,17803300,1706279400
MSFT,404.33,409.72,409.98,406.06,24510200,1706538600
MSFT,406.45,408.59,413.05,412.26,33477600,1706625000
MSFT,397.21,397.58,415.32,406.96,47871100,1706711400
MSFT,401.8,403.78,408.0,401.83,30657700,1706797800
MSFT,403.56,411.22,412.65,403.81,28245000,1706884200
MSFT,403.99,405.65,411.16,409.9,25352300,1707143400
MSFT,402.91,405.49,407.97,405.88,18382600,1707229800
MSFT,407.4,414.05,414.3,407.44,22340500,1707316200
MSFT,412.53,414.11,415.56,414.05,21225300,1707402600
MSFT,415.09,420.55,420.82,415.25,22032800,1707489000
MSFT,414.75,415.26,420.74,420.56,21202900,1707748200
MSFT,403.39,406.32,410.07,404.94,27824900,1707834600
MSFT,404.57,409.49,409.84,408.07,20401200,1707921000
MSFT,404.29,406.56,409.13,408.14,21825500,1708007400
MSFT,403.44,404.06,408.29,407.96,22281100,1708093800
MSFT,398.01,402.79,404.49,403.24,24307900,1708439400
MSFT,397.22,402.18,402.29,400.17,18631100,1708525800
MSFT,408.57,411.65,412.83,410.19,27009900,1708612200
MSFT,408.97,410.34,415.86,415.67,16295900,1708698600
MSFT,407.36,407.54,412.16,411.46,16193500,1708957800
MSFT,403.85,407.48,408.32,407.99,14835800,1709044200
MSFT,405.32,407.72,409.3,408.18,13183100,1709130600
MSFT,405.92,413.64,414.2,408.64,31947300,1709217000
MSFT,410.88,415.5,415.87,411.27,17800300,1709303400
MSFT,412.32,414.92,417.35,413.44,17596000,1709562600
MSFT,400.64,402.65,414.25,413.96,26919200,1709649000
MSFT,398.39,402.09,405.16,402.97,22344100,1709735400
MSFT,402.24,409.14,409.78,406.12,18718500,1709821800
MSFT,404.33,406.22,410.42,407.96,17971700,1709908200
MSFT,401.26,404.52,405.68,403.76,16120800,1710163800
MSFT,406.79,415.28,415.57,407.62,22457000,1710250200
MSFT,411.45,415.1,418.18,418.1,17115900,1710336600
MSFT,417.99,425.22,427.82,420.24,34157300,1710423000
MSFT,412.79,416.42,422.6,419.29,45049800,1710509400
MSFT,413.78,417.32,420.73,414.25,20106000,1710768600
MSFT,415.55,421.41,421.67,417.83,19837900,1710855000
MSFT,420.66,425.23,425.96,422.0,17860100,1710941400
MSFT,427.16,429.37,430.82,429.83,21296200,1711027800
MSFT,426.07,428.74,429.86,429.7,17636500,1711114200
MSFT,421.61,422.86,427.41,425.24,18060500,1711373400
MSFT,421.35,421.65,425.99,425.61,16725600,1711459800
MSFT,419.01,421.43,424.45,424.44,16705000,1711546200
MSFT,419.12,420.72,421.87,420.96,21871200,1711632600
MSFT,422.22,424.57,427.89,423.95,16316000,1711978200
MSFT,417.84,421.44,422.38,420.11,17912000,1712064600
MSFT,419.09,420.45,423.26,419.73,16502300,1712151000
MSFT,417.57,417.88,428.67,424.99,19370900,1712237400
MSFT,418.32,425.52,426.51,420.01,16544300,1712323800
MSFT,423.3,424.59,427.28,425.17,14272400,1712583000
MSFT,421.62,426.28,427.74,426.44,12512300,1712669400
MSFT,419.7,423.26,424.03,422.19,16216600,1712755800
MSFT,422.36,427.93,429.37,425.82,17966400,1712842200
MSFT,419.77,421.9,425.18,424.05,19232100,1712928600
MSFT,413.43,413.64,426.82,426.6,20273500,1713187800
MSFT,413.73,414.58,418.4,414.57,16765600,1713274200
MSFT,410.33,411.84,418.88,417.25,15855500,1713360600
MSFT,403.95,404.27,411.89,410.63,21029900,1713447000
MSFT,397.77,399.12,405.48,404.03,30276500,1713533400
MSFT,395.75,400.96,402.85,400.08,20286900,1713792600
MSFT,403.06,407.57,408.2,404.24,15734500,1713879000
MSFT,406.78,409.06,412.47,409.56,15065300,1713965400
MSFT,388.03,399.04,399.89,394.03,40586500,1714051800
MSFT,405.76,406.32,413.0,412.17,29694700,1714138200
MSFT,399.19,402.25,406.32,405.25,19582100,1714397400
MSFT,389.17,389.33,402.16,401.49,28781400,1714483800
MSFT,390.31,394.94,401.72,392.61,23562500,1714570200
MSFT,394.65,397.84,399.93,397.66,17709400,1714656600
MSFT,401.86,406.66,407.15,402.28,17446700,1714743000
MSFT,406.37,413.54,413.93,408.76,16996600,1715002200
MSFT,409.09,409.34,414.67,414.66,20018200,1715088600
MSFT,406.71,410.54,412.23,408.17,11792300,1715175000
MSFT,409.1,412.32,412.72,410.57,14689700,1715261400
MSFT,411.8,414.74,415.38,412.94,13402300,1715347800
MSFT,410.82,413.72,418.35,418.01,15440200,1715607000
MSFT,411.55,416.56,417.49,412.02,15109300,1715693400
MSFT,417.27,423.08,423.81,417.9,22239500,1715779800
MSFT,420.35,420.99,425.42,421.8,17530100,1715866200
MSFT,418.03,420.21,422.92,422.54,15352200,1715952600
MSFT,419.99,425.34,426.77,420.21,16272100,1716211800
MSFT,424.85,429.04,432.97,426.83,21453300,1716298200
MSFT,427.13,430.52,432.41,430.09,18073700,1716384600
MSFT,425.42,427.0,433.6,432.97,17211700,1716471000
MSFT,424.41,430.16,431.06,427.19,11845800,1716557400
MSFT,426.6,430.32,430.82,429.63,15718000,1716903000
MSFT,425.69,429.17,430.94,425.69,15517100,1716989400
MSFT,414.24,414.67,424.3,424.3,28424800,1717075800
MSFT,404.51,415.13,416.75,416.75,47995300,1717162200
MSFT,408.92,413.52,416.43,415.53,17484700,1717421400
MSFT,409.68,416.07,416.44,412.43,14348900,1717507800
MSFT,416.3,424.01,424.08,417.81,16988000,1717594200
MSFT,420.58,424.52,425.31,424.01,14861300,1717680600
MSFT,423.0,423.85,426.28,426.2,13621700,1717767000
MSFT,423.89,427.87,428.08,424.7,14003000,1718026200
MSFT,425.25,432.68,432.82,425.48,14551100,1718112600
MSFT,433.25,441.06,443.4,435.32,22366200,1718199000
MSFT,439.37,441.58,443.39,440.85,15960600,1718285400
MSFT,436.72,442.57,443.14,438.28,13582000,1718371800
MSFT,440.72,448.37,450.94,442.59,20790000,1718631000
MSFT,444.89,446.34,450.14,449.71,17112500,1718717400
MSFT,441.27,445.7,446.53,446.3,19877400,1718890200
MSFT,446.51,449.78,450.58,447.38,34486200,1718976600
MSFT,446.41,447.67,452.75,449.8,15913700,1719235800
MSFT,446.75,450.95,451.42,448.25,16747500,1719322200
MSFT,448.19,452.16,453.6,449.0,16507000,1719408600
MSFT,451.77,452.85,456.17,452.18,14806300,1719495000
MSFT,446.41,446.95,455.38,453.07,28362300,1719581400
MSFT,445.66,456.73,457.37,448.66,17662800,1719840600
MSFT,453.11,459.28,459.59,453.2,13979800,1719927000
MSFT,457.88,460.77,461.02,458.19,9932800,1720013400
MSFT,458.97,467.56,468.35,459.61,16000300,1720186200
MSFT,464.46,466.24,467.7,466.55,12962300,1720445400
MSFT,458.0,459.54,467.33,467.0,17207200,1720531800
MSFT,458.86,466.25,466.46,461.22,18196100,1720618200
MSFT,451.55,454.7,464.78,462.98,23111200,1720704600
MSFT,450.65,453.55,456.36,454.33,16324300,1720791000
MSFT,451.43,453.96,457.26,453.3,14429400,1721050200
MSFT,446.66,449.52,454.3,454.22,17175700,1721136600
MSFT,439.18,443.52,444.85,442.59,21778000,1721223000
MSFT,434.4,440.37,444.65,444.34,20794800,1721309400
MSFT,432.0,437.11,441.14,433.1,20940400,1721395800
MSFT,438.91,442.94,444.6,441.79,15808800,1721655000
MSFT,443.1,444.85,448.39,443.9,13107100,1721741400
MSFT,427.59,428.9,441.48,440.45,26805800,1721827800
MSFT,417.51,418.4,429.8,428.8,29943800,1721914200
MSFT,417.27,425.27,428.92,418.2,23583800,1722000600
MSFT,424.7,426.73,432.15,431.58,15125800,1722259800
MSFT,417.36,422.92,429.05,427.72,32687600,1722346200
MSFT,412.21,418.35,421.78,420.5,42891400,1722432600
